RO11.No,RO12.No,RO21.No,RO22.No,RO31.No,RO32.No,RO41.No,RO42.No,RO11.Yes,RO12.Yes,RO21.Yes,RO22.Yes,RO31.Yes,RO32.Yes,RO41.Yes,RO42.Yes,variable
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.173926,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B44
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.359599,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B45
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.346775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,53.360517,58.871439,78.239826,50.889381,24.499796, 1.493287,62.422883,37.723422,SE.Total.SURVEY_LC1_3B52
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,17.4367787,10.6824148,11.0662772, 2.4377931, 0.8747101, 0.0000000,24.3576729,SE.Total.SURVEY_LC1_3B53
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,27.74307, 0.00000, 4.15001, 0.00000,15.88554, 0.00000,SE.Total.SURVEY_LC1_3B54
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.066448, 9.521136, 0.000000, 2.437793, 0.000000,46.686420,14.257577,SE.Total.SURVEY_LC1_3B55
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,33.353655, 6.073153,22.744306, 5.524057,48.283752, 0.000000,24.470644,21.464575,SE.Total.SURVEY_LC1_3B71
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.597326, 0.000000,14.075012, 0.000000, 0.000000, 0.000000,34.169992, 0.000000,SE.Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.761103, 0.000000, 7.517843,12.770021, 0.000000, 0.000000, 1.344573, 5.937085,SE.Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.833630, 4.607436, 0.000000, 4.078652,21.878699, 0.000000, 7.038914, 7.749787,SE.Total.SURVEY_LC1_3B74
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,40.368890, 8.211189,26.120455, 4.963795,44.863430, 0.000000,47.322556,28.212413,SE.Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,19.580618, 7.492698,10.880207,84.992273,31.386808, 0.000000,10.733420, 6.937084,SE.Total.SURVEY_LC1_3B82
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.990058,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3B83
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.788470,0.000000,0.000000,0.000000,0.000000,0.000000,1.409319,0.000000,SE.Total.SURVEY_LC1_3B84
154.737609,114.197023,161.923092,195.163804,101.695695,  5.548982,192.770979,196.613935,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3Bx1
126.08422, 19.67388, 67.37783, 93.44960, 57.00846,  0.00000, 57.85660, 38.16608,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,SE.Total.SURVEY_LC1_3Bx2
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,1566.683989,1893.176621, 195.837058, 338.485234, 791.256760,   1.008939, 146.489062,1605.001979,SE.Total.SURVEY_LC1_3C10
 0.00000, 0.00000,12.69924, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LC1_3C1x
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 979.78782,1092.86993, 217.04513,   0.00000,   0.00000,   0.00000,  39.88151,   0.00000,SE.Total.SURVEY_LC1_3C21
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.831083,  4.502800,118.966021, 11.061366,  0.000000,  0.000000, 16.031458,  0.000000,SE.Total.SURVEY_LC1_3C22
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   5.231699,1015.501093,  12.699240,   0.000000,   0.000000,   0.000000,  22.099580,   0.000000,SE.Total.SURVEY_LC1_3C23
1276.52845,1187.62373, 136.90272, 155.57580,   0.00000,   0.00000,  24.63938,  13.93215,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,SE.Total.SURVEY_LC1_3C2x
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,1220.793444, 131.670573,   0.000000,   0.000000,   0.000000,  12.344589,   2.536069,SE.Total.SURVEY_LC1_3C31
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.270282,0.000000,SE.Total.SURVEY_LC1_3C32
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1128.12203,  83.37833, 102.27553,   0.00000,   0.00000,  39.51034,  15.54040,SE.Total.SURVEY_LC1_3C33
1174.5560,1523.6598, 199.5316, 363.6650, 736.1596,   0.0000, 113.8738,1600.3405,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,SE.Total.SURVEY_LC1_3C3x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,54.392796,71.053110,92.490341,27.894327,32.865996, 2.221178,45.876804,31.918446,SE.Total.SURVEY_LC1_3D10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3D1x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,87.277377,30.094868,59.747499,28.130983,33.885928, 2.227034,34.390880,56.738840,SE.Total.SURVEY_LC1_3D20
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,207.538433,108.566318,154.441381,127.958393,587.535884,  2.168334, 61.758053, 71.777620,SE.Total.SURVEY_LC1_3E10
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,257.7187920,192.3732069,219.0268036,153.6619582,128.5883038,  0.8982292,106.2348409,144.9264121,SE.Total.SURVEY_LC1_3E20
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,74.41121,59.85951,84.45774,62.30029,63.71649, 3.73773,96.91107,61.15879,SE.Total.SURVEY_LC1_3E30
0.000000,0.000000,0.000000,2.882372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3E3x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.322949, 0.000000,30.276090, 0.000000, 2.321348, 0.000000,10.363052, 0.000000,SE.Total.SURVEY_LC1_3F10
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.086951,0.000000,8.578465,0.000000,SE.Total.SURVEY_LC1_3F20
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.654232,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3F30
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 72.894461, 19.734489, 58.365614,111.679810, 46.722473,  3.809378, 82.679702,148.910376,SE.Total.SURVEY_LC1_3F40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3F4x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.858732, 0.000000,23.984763, 3.114964, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3G11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3G12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.557524, 0.000000,34.928045,10.505175, 0.000000,20.024550, 9.121654,SE.Total.SURVEY_LC1_3G21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.133663, 9.448645,21.012274,68.864282,20.671273, 0.000000,15.722094,74.912459,SE.Total.SURVEY_LC1_3H11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3H12
198.174811, 93.145600,173.029460,214.924973,111.901397,  5.548982,197.287216,200.148995,285.285353,187.337841,254.957351,223.448896,606.053814,  5.930596,204.751137,215.703144,SE.Total.SURVEY_LU1_3U111
 0.000000, 0.000000, 0.000000, 0.000000, 2.437793, 0.000000, 0.000000, 0.000000,79.316337,58.623140,85.845103,44.113836,57.462592, 3.244934,82.378426,53.984423,SE.Total.SURVEY_LU1_3U112
24.609821,68.807496,29.576388,13.139638, 9.489405, 0.000000,37.425929, 6.228709,25.408599, 5.139467,30.982740,21.243174,14.587682, 0.000000,18.178349, 0.000000,SE.Total.SURVEY_LU1_3U113
1553.201080,1800.974132, 221.023036, 360.972874, 736.159636,   0.000000, 115.164118,1600.361814,1529.455802,1722.697464, 264.220780, 339.455975, 791.193915,   1.008939, 143.589706,1605.038506,SE.Total.SURVEY_LU1_3U120
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.858732, 0.000000,17.479147, 2.090269, 0.000000,15.982707, 0.000000,SE.Total.SURVEY_LU1_3U130
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 7.8284187, 0.0000000, 0.0000000, 0.0000000,12.6992403,10.7305321,13.1887159, 0.8751025, 8.5322024, 0.0000000,SE.Total.SURVEY_LU1_3U140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U150
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.427038,0.000000,0.000000,0.000000,8.181244,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U210
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.793966,0.000000,2.364265,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U222
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.507578,0.000000,0.000000,3.487199,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U223
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,12.11126, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LU1_3U224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U225
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.139976,5.467145,1.612020,0.000000,7.615991,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U226
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.445263,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U227
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.519446,11.439504, 2.375925, 0.000000, 0.000000, 9.535558, 2.936714,SE.Total.SURVEY_LU1_3U311
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,69.22225,80.34999,73.31272,50.45009,70.26780,22.15626,32.37404,51.94708,SE.Total.SURVEY_LU1_3U312
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,34.178339, 1.781267, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U313
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.566325, 0.000000,12.771191, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U314
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.507578, 2.470344,40.421461, 3.507544, 5.524265, 0.000000, 0.000000, 2.041202,SE.Total.SURVEY_LU1_3U317
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,11.66980, 0.00000,12.15606, 4.35563, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LU1_3U318
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.152336,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U319
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.488203,2.321348,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U321
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.217703,SE.Total.SURVEY_LU1_3U322
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.350197,14.746404, 0.000000, 2.375962,15.068636, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U330
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.507578, 1.657157, 1.978344, 2.364265,42.071419, 0.000000, 0.000000, 1.626375,SE.Total.SURVEY_LU1_3U341
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,48.855312,17.299921,45.596073,36.216762, 0.000000, 0.000000, 1.722033, 0.000000,SE.Total.SURVEY_LU1_3U350
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.258758,0.000000,1.048988,7.804013,0.000000,9.076785,0.000000,SE.Total.SURVEY_LU1_3U361
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.8289983,2.5314082,0.0000000,0.0000000,0.0000000,SE.Total.SURVEY_LU1_3U362
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,75.38404,45.32485,66.04856,49.77636,87.41578,22.88838,43.18317,40.41052,SE.Total.SURVEY_LU1_3U370
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,34.529945, 3.349282, 0.000000, 4.654128,13.082689, 0.000000, 0.000000, 1.763077,SE.Total.SURVEY_LU1_3U411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U412
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.245534,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U413
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.4761243,2.4377931,0.0000000,1.4932393,0.0000000,SE.Total.SURVEY_LU1_3U414
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.946611, 6.371160, 1.492838,55.967347,11.311651, 2.221178,35.817726,20.254755,SE.Total.SURVEY_LU1_3U415
  0.000000,  0.000000,  0.000000,  2.882372,  0.000000,  0.000000,  0.000000,  8.261619,101.429664, 58.086243, 95.909130,164.229152, 49.181767,  2.877786, 70.464140, 96.454772,SE.Total.SURVEY_LU1_3U420
1565.809179,1804.589866, 280.954207, 419.934564, 744.622886,   5.548982, 230.521584,1612.839965,1528.413110,1726.649697, 285.887673, 407.345074, 702.819820,   5.683461, 228.914587,1616.397221,SE.Total.settlement0
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,89.918791,73.386825,82.062841,44.418508,62.924827, 1.307145,55.478155,56.477976,SE.Total.settlement1
 198.918149, 134.431401, 184.567102, 282.461656, 112.170180,   5.548982, 202.639681, 201.377530, 266.230138,1143.145505, 249.037657, 279.987910, 600.768848,   5.864063, 214.084789, 214.342216,SE.Total.fao_class_name0
1553.157999,1800.330234, 218.746316, 365.111588, 736.147545,   0.000000, 111.202871,1600.267451,1528.683529,1858.490124, 268.966775, 330.135598, 792.573134,   1.008939, 146.123350,1604.894934,SE.Total.fao_class_name1
  0.000000,  0.000000, 18.714496,  8.442931,  0.000000,  0.000000,  0.000000,  0.000000, 51.382511, 70.132178, 21.587483,104.322470, 13.715476,  2.221178, 31.628018, 31.881158,SE.Total.fao_class_name2
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,52.01285,12.11005,24.12090,15.32525,63.98551, 0.00000,59.50758,33.55654,SE.Total.fao_class_name3
1565.809179,1804.589866, 280.954207, 419.934564, 744.622886,   5.548982, 230.521584,1612.839965,1528.236136,1725.805157, 288.481054, 408.710040, 705.560679,  23.534490, 228.255393,1616.281021,SE.Total.lue0
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,79.97264,48.71891,72.90481,39.59595,85.27752,22.88838,44.15986,40.43389,SE.Total.lue1
1565.809179,1804.589866, 280.954207, 419.934564, 744.622886,   5.548982, 230.466226,1612.839965,1528.365458,1727.065295, 290.224791, 410.383952, 704.910548,  23.583460, 230.700570,1616.340860,SE.Total.lud0
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.828419, 0.000000,69.532857,81.554185,80.830077,64.477011,73.208104,22.881635,33.648454,51.977793,SE.Total.lud1
 4013.1909, 2683.5117, 8748.9619,14709.7402,11259.3462,  270.9497, 8504.7589, 4532.9952,24084.8045,24490.2876,26996.7322,19443.0543,20373.3801, 1511.0853,19799.1717,21180.8628,CI.l(95%).Total.area
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 777.4124, 717.3689, 837.1130, 792.5915,1087.6448, 300.2871, 666.3624, 676.7410,CI.l(95%).Total.SURVEY_LC1_1A
 2591.9448, 1279.4938, 3787.0902,11684.4606,11179.3580,  266.8333, 6081.9092, 4464.4742, 3752.1435, 2946.3744, 7193.1736, 4661.0549, 5402.2213,  425.3210, 3416.9108, 2833.6590,CI.l(95%).Total.SURVEY_LC1_1B
1057.217106,1185.208485,4738.579242,2714.383377,-127.289731,   4.116418,2252.784306,-299.368393,6828.028773,8845.031136,7891.248465,2133.294286,4870.534690, 270.916996,7686.406138,8628.088611,CI.l(95%).Total.SURVEY_LC1_1C
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.019692,   0.000000,1297.001259, 875.097070, 849.652612, 384.837775, 480.763549,  36.437080, 870.760170, 811.953121,CI.l(95%).Total.SURVEY_LC1_1D
   0.0000000,   0.0000000,   0.0000000,  -0.1300232,   0.0000000,   0.0000000,   0.0000000,   0.0000000,9448.7645743,9810.5381319,8046.6259723,4838.3540597,4388.6934622, 269.2792455,5046.5193526,5098.1091689,CI.l(95%).Total.SURVEY_LC1_1E
   0.000000,   0.000000,   0.000000,   0.000000,   4.236936,   0.000000,   0.000000,   0.000000, 414.833291, 102.661605, 348.217591,1462.384441,1584.181280, 112.028394, 531.585422,1707.920151,CI.l(95%).Total.SURVEY_LC1_1F
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 155.00932, 136.38486, 330.66194,1601.99035, 495.46784,  39.79897, 545.17185, 153.54330,CI.l(95%).Total.SURVEY_LC1_1G
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  39.50023,  60.00894, 169.22763,2305.93528, 145.09918,  31.99857, 108.38041, -27.14356,CI.l(95%).Total.SURVEY_LC1_1H
 4009.6853, 2675.0271, 8748.9619,14704.2403,11255.1093,  270.9497, 8504.7589, 4518.7015,20980.0574,21884.9422,24339.0972,14108.8899,17559.0024, 1024.2289,16600.9462,18678.7789,CI.l(95%).Total.SURVEY_LU1_1U1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.294411,19.917142,21.120031,24.996297,51.393641, 4.189903,90.716658,12.702490,CI.l(95%).Total.SURVEY_LU1_1U2
   0.000000,   3.857292,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.232858,1153.232152, 988.021016,1147.453439,1436.832316,1431.380936, 369.094440,1192.886227, 927.766158,CI.l(95%).Total.SURVEY_LU1_1U3
   3.5055507,   4.6273074,   0.0000000,  -0.1300232,   4.2369363,   0.0000000,   0.0000000,  -6.1000777,1513.2468194,1322.9823892,1106.0226252,3427.5038445,1045.9270760, 104.3153264,1641.3680246,1256.3891259,CI.l(95%).Total.SURVEY_LU1_1U4
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,199.66001,177.91313,182.42742,155.77484,216.72929, 46.00707,238.75519,174.49233,CI.l(95%).Total.SURVEY_LC1_2A1
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,401.1055,367.8101,535.0695,495.3678,639.0095,170.2819,313.7505,399.1780,CI.l(95%).Total.SURVEY_LC1_2A2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,21.643192, 9.532083,14.851525,25.690367,17.866395, 8.379807,31.980792,16.396531,CI.l(95%).Total.SURVEY_LC1_2A3
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,2095.7833,1710.1224,4045.1856,2558.9689,3170.1711, 191.2868,1711.4589,1829.9696,CI.l(95%).Total.SURVEY_LC1_2B1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-6.014902,66.022762,94.903925,-8.436716,15.082139, 0.000000, 0.000000, 4.692833,CI.l(95%).Total.SURVEY_LC1_2B2
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 517.1660, 229.3034,1864.4300,1016.8947,1456.6631, 159.4719, 657.0512, 416.2829,CI.l(95%).Total.SURVEY_LC1_2B3
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.155298,11.526122,-2.653458,22.323062,67.672392, 6.320128, 7.221745, 4.120475,CI.l(95%).Total.SURVEY_LC1_2B4
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,286.8110,478.7705,515.3842,316.7486,192.4536, 32.7307,368.9946,139.4153,CI.l(95%).Total.SURVEY_LC1_2B5
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,387.07732, 99.65089, 85.71738, 42.10347,164.54910, 15.71487,164.00856,141.56935,CI.l(95%).Total.SURVEY_LC1_2B7
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 22.582628,  5.395245, 35.394440,248.632947, 21.634343,  7.757667, 52.574776,  3.416282,CI.l(95%).Total.SURVEY_LC1_2B8
 2591.9448, 1279.4938, 3787.0902,11684.4606,11179.3580,  266.8333, 6081.9092, 4464.4742,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,CI.l(95%).Total.SURVEY_LC1_2Bx
   0.000000,   0.000000,  -9.744379,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,5536.702827,3604.348253,4861.145823,2014.836879,4777.326429, 270.916996,7026.737502,8530.424148,CI.l(95%).Total.SURVEY_LC1_2C1
-480.86667,-648.46152,1919.88630, -58.12430,  63.38187,   0.00000,  65.29896,  44.07464,-714.69450,-402.49631,1738.13633,  -7.89553,  76.05416,   0.00000, 294.21625,  45.58175,CI.l(95%).Total.SURVEY_LC1_2C2
-221.735255,  49.496281,2577.345310,2462.308179,-190.671603,   4.116418,2141.942156,-370.672766,  12.583463,-586.611100, 673.731483, -85.698075,  17.154104,   0.000000, 183.297801,  21.154662,CI.l(95%).Total.SURVEY_LC1_2C3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.019692,  0.000000,573.393319,508.595721,381.066245,209.718256,204.597310, 16.502893,523.868563,271.710117,CI.l(95%).Total.SURVEY_LC1_2D1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,641.35096,318.71256,385.73898,142.19530,237.85573, 16.92335,300.68588,493.66404,CI.l(95%).Total.SURVEY_LC1_2D2
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1774.01686,1830.01400,1179.37594, 722.21975, 295.33945,  65.04929, 892.38500, 790.30629,CI.l(95%).Total.SURVEY_LC1_2E1
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,6593.581,7195.999,6028.216,3220.930,3006.857, 122.961,2947.374,3681.487,CI.l(95%).Total.SURVEY_LC1_2E2
  0.0000000,  0.0000000,  0.0000000, -0.1300232,  0.0000000,  0.0000000,  0.0000000,  0.0000000,568.9647781,469.6633857,403.6422096,599.2034018,726.0180380, 75.6152319,969.7708514,381.8240076,CI.l(95%).Total.SURVEY_LC1_2E3
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.35730, 51.69714,-21.90985, 21.35116, 52.17993,  0.00000, 50.42874, 48.31238,CI.l(95%).Total.SURVEY_LC1_2F1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.126390, 4.783910, 8.239579, 4.594739,21.323274, 3.878834,10.386132, 4.597396,CI.l(95%).Total.SURVEY_LC1_2F2
 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,-3.0858, 0.0000, 0.0000, 0.0000,CI.l(95%).Total.SURVEY_LC1_2F3
   0.000000,   0.000000,   0.000000,   0.000000,   4.236936,   0.000000,   0.000000,   0.000000, 387.716009,  46.180558, 317.022792,1436.438541,1492.871726, 108.149560, 435.775745,1655.010374,CI.l(95%).Total.SURVEY_LC1_2F4
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  71.52433,  56.26382, 109.52403,1157.93548, 184.64716,  27.88976, 108.98484,  41.40616,CI.l(95%).Total.SURVEY_LC1_2G1
